0.00000	0.05178345367312431335	-2.88332748413085937500
0.01000	0.05202341452240943909	-2.88319182395935058594
0.02000	0.05226451531052589417	-2.88305902481079101562
0.03000	0.05250672250986099243	-2.88292884826660156250
0.04000	0.05275008082389831543	-2.88280344009399414062
0.05000	0.05299461632966995239	-2.88268089294433593750
0.06000	0.05324034392833709717	-2.88256216049194335938
0.07000	0.05348726361989974976	-2.88244605064392089844
0.08000	0.05373535305261611938	-2.88233375549316406250
0.09000	0.05398458987474441528	-2.88222479820251464844
0.10000	0.05423500016331672668	-2.88211822509765625000
0.11000	0.05448662489652633667	-2.88201498985290527344
0.12000	0.05473945289850234985	-2.88191461563110351562
0.13000	0.05499350652098655701	-2.88181757926940917969
0.14000	0.05524878948926925659	-2.88172340393066406250
0.15000	0.05550527945160865784	-2.88163208961486816406
0.16000	0.05576298758387565613	-2.88154387474060058594
0.17000	0.05602192878723144531	-2.88145875930786132812
0.18000	0.05628212541341781616	-2.88137769699096679688
0.19000	0.05654355883598327637	-2.88129925727844238281
0.20000	0.05680626258254051208	-2.88122296333312988281
0.21000	0.05707024037837982178	-2.88115096092224121094
0.22000	0.05733542144298553467	-2.88108158111572265625
0.23000	0.05760184302926063538	-2.88101530075073242188
0.24000	0.05786953121423721313	-2.88095164299011230469
0.25000	0.05813847854733467102	-2.88089036941528320312
0.26000	0.05840867385268211365	-2.88083267211914062500
0.27000	0.05868017673492431641	-2.88077759742736816406
0.28000	0.05895294994115829468	-2.88072490692138671875
0.29000	0.05922700464725494385	-2.88067460060119628906
0.30000	0.05950237065553665161	-2.88062739372253417969
0.31000	0.05977907776832580566	-2.88058280944824218750
0.32000	0.06005710363388061523	-2.88054156303405761719
0.33000	0.06033641472458839417	-2.88050270080566406250
0.34000	0.06061706319451332092	-2.88046622276306152344
0.35000	0.06089907139539718628	-2.88043212890625000000
0.36000	0.06118239462375640869	-2.88040089607238769531
0.37000	0.06146703287959098816	-2.88037228584289550781
0.38000	0.06175299361348152161	-2.88034653663635253906
0.39000	0.06204028800129890442	-2.88032293319702148438
0.40000	0.06232897192239761353	-2.88030266761779785156
0.41000	0.06261898577213287354	-2.88028407096862792969
0.42000	0.06291034072637557983	-2.88026928901672363281
0.43000	0.06320310384035110474	-2.88025712966918945312
0.44000	0.06349726766347885132	-2.88024663925170898438
0.45000	0.06379275768995285034	-2.88023972511291503906
0.46000	0.06408967077732086182	-2.88023543357849121094
0.47000	0.06438800692558288574	-2.88023376464843750000
0.48000	0.06468776613473892212	-2.88023376464843750000
0.49000	0.06498894095420837402	-2.88023662567138671875
0.50000	0.06529151648283004761	-2.88024044036865234375
0.51000	0.06559550017118453979	-2.88024687767028808594
0.52000	0.06590089201927185059	-2.88025546073913574219
0.53000	0.06620773673057556152	-2.88026714324951171875
0.54000	0.06651604175567626953	-2.88028049468994140625
0.55000	0.06682579219341278076	-2.88029718399047851562
0.56000	0.06713704764842987061	-2.88031649589538574219
0.57000	0.06744977086782455444	-2.88033771514892578125
0.58000	0.06776398420333862305	-2.88036155700683593750
0.59000	0.06807963550090789795	-2.88038802146911621094
0.60000	0.06839673966169357300	-2.88041663169860839844
0.61000	0.06871534138917922974	-2.88044786453247070312
0.62000	0.06903541833162307739	-2.88048148155212402344
0.63000	0.06935700774192810059	-2.88051724433898925781
0.64000	0.06968012452125549316	-2.88055515289306640625
0.65000	0.07000477612018585205	-2.88059496879577636719
0.66000	0.07033095508813858032	-2.88063716888427734375
0.67000	0.07065868377685546875	-2.88068103790283203125
0.68000	0.07098793238401412964	-2.88072681427001953125
0.69000	0.07131871581077575684	-2.88077569007873535156
0.70000	0.07165104150772094727	-2.88082599639892578125
0.71000	0.07198492437601089478	-2.88087844848632812500
0.72000	0.07232042402029037476	-2.88093233108520507812
0.73000	0.07265745848417282104	-2.88098907470703125000
0.74000	0.07299607247114181519	-2.88104701042175292969
0.75000	0.07333625108003616333	-2.88110733032226562500
0.76000	0.07367803901433944702	-2.88116931915283203125
0.77000	0.07402144372463226318	-2.88123369216918945312
0.78000	0.07436639815568923950	-2.88129997253417968750
0.79000	0.07471299171447753906	-2.88136816024780273438
0.80000	0.07506124675273895264	-2.88143849372863769531
0.81000	0.07541112601757049561	-2.88151073455810546875
0.82000	0.07576265931129455566	-2.88158488273620605469
0.83000	0.07611583173274993896	-2.88166069984436035156
0.84000	0.07647061347961425781	-2.88173913955688476562
0.85000	0.07682710140943527222	-2.88181877136230468750
0.86000	0.07718523591756820679	-2.88189959526062011719
0.87000	0.07754503935575485229	-2.88198351860046386719
0.88000	0.07790651917457580566	-2.88206934928894042969
0.89000	0.07826963812112808228	-2.88215684890747070312
0.90000	0.07863445580005645752	-2.88224577903747558594
